episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
168,0.38964000000000004,2025-09-22 23:35:47,tdmpc2,early,train,2,937.36,0.46,0.481,0.457,0.41
169,0.40886,2025-09-22 23:35:48,tdmpc2,early,train,2,936.14,0.472,0.489,0.457,0.416
170,0.2813499999999999,2025-09-22 23:35:49,tdmpc2,early,train,2,1042.65,0.458,0.479,0.457,0.409
171,0.35347,2025-09-22 23:35:50,tdmpc2,early,train,2,943.53,0.434,0.457,0.465,0.398
172,0.41112000000000004,2025-09-22 23:35:51,tdmpc2,early,train,2,948.88,0.477,0.485,0.465,0.418
173,0.42201,2025-09-22 23:35:51,tdmpc2,early,train,2,936.99,0.476,0.485,0.465,0.418
174,0.43113,2025-09-22 23:35:52,tdmpc2,early,train,2,928.87,0.477,0.485,0.465,0.418
175,0.3149299999999999,2025-09-22 23:35:53,tdmpc2,early,train,2,971.07,0.428,0.455,0.463,0.395
176,0.41146000000000005,2025-09-22 23:35:54,tdmpc2,early,train,2,934.54,0.469,0.481,0.463,0.414
177,0.39287,2025-09-22 23:35:55,tdmpc2,early,train,2,946.13,0.465,0.48,0.462,0.412
178,0.38128,2025-09-22 23:35:56,tdmpc2,early,train,2,949.72,0.458,0.474,0.464,0.409
179,0.4341799999999999,2025-09-22 23:35:57,tdmpc2,early,train,2,923.82,0.477,0.487,0.463,0.418
180,0.4185399999999999,2025-09-22 23:35:58,tdmpc2,early,train,2,928.46,0.47,0.482,0.463,0.414
181,0.44026,2025-09-22 23:35:59,tdmpc2,early,train,2,932.74,0.487,0.493,0.463,0.423
182,0.43076000000000003,2025-09-22 23:36:00,tdmpc2,early,train,2,948.24,0.491,0.496,0.463,0.425
183,0.42467,2025-09-22 23:36:01,tdmpc2,early,train,2,937.33,0.48,0.488,0.463,0.419
184,0.31737000000000004,2025-09-22 23:36:02,tdmpc2,early,train,2,1012.63,0.458,0.474,0.463,0.409
185,0.3535200000000001,2025-09-22 23:36:03,tdmpc2,early,train,2,955.48,0.444,0.466,0.462,0.403
186,0.42721,2025-09-22 23:36:04,tdmpc2,early,train,2,921.79,0.472,0.485,0.461,0.416
187,0.43371000000000004,2025-09-22 23:36:05,tdmpc2,early,train,2,933.29,0.485,0.493,0.461,0.421
188,0.37601999999999997,2025-09-22 23:36:06,tdmpc2,early,train,2,948.98,0.455,0.472,0.463,0.407
189,0.42355,2025-09-22 23:36:07,tdmpc2,early,train,2,929.45,0.474,0.485,0.463,0.416
190,0.3235,2025-09-22 23:36:08,tdmpc2,early,train,2,1038.5,0.48,0.489,0.463,0.419
191,0.42347999999999997,2025-09-22 23:36:09,tdmpc2,early,train,2,926.52,0.472,0.484,0.463,0.415
192,0.42595000000000005,2025-09-22 23:36:09,tdmpc2,early,train,2,936.05,0.48,0.489,0.463,0.419
193,0.40097000000000005,2025-09-22 23:36:10,tdmpc2,early,train,2,946.03,0.47,0.482,0.463,0.414
194,0.40758000000000005,2025-09-22 23:36:11,tdmpc2,early,train,2,940.42,0.471,0.484,0.462,0.415
195,0.43091999999999997,2025-09-22 23:36:12,tdmpc2,early,train,2,931.08,0.48,0.49,0.462,0.42
196,0.32406000000000007,2025-09-22 23:36:13,tdmpc2,early,train,2,975.94,0.439,0.463,0.461,0.4
197,0.41367999999999994,2025-09-22 23:36:14,tdmpc2,early,train,2,939.32,0.475,0.487,0.461,0.417
198,0.41180999999999995,2025-09-22 23:36:15,tdmpc2,early,train,2,929.19,0.467,0.482,0.461,0.413
199,0.37131000000000003,2025-09-22 23:36:16,tdmpc2,early,train,2,940.69,0.446,0.467,0.463,0.403
200,0.43437000000000003,2025-09-22 23:36:17,tdmpc2,early,train,2,926.63,0.479,0.488,0.463,0.419
201,0.41967999999999994,2025-09-22 23:36:18,tdmpc2,early,train,2,926.32,0.47,0.482,0.462,0.414
202,0.43055999999999994,2025-09-22 23:36:19,tdmpc2,early,train,2,926.44,0.476,0.487,0.463,0.418
203,0.41870000000000007,2025-09-22 23:36:20,tdmpc2,early,train,2,934.3,0.474,0.485,0.462,0.417
204,0.42269,2025-09-22 23:36:21,tdmpc2,early,train,2,926.31,0.472,0.484,0.462,0.415
205,0.42438,2025-09-22 23:36:22,tdmpc2,early,train,2,934.62,0.478,0.488,0.463,0.418
206,0.40364000000000005,2025-09-22 23:36:23,tdmpc2,early,train,2,932.36,0.462,0.478,0.463,0.411
207,0.34224000000000016,2025-09-22 23:36:24,tdmpc2,early,train,2,957.76,0.439,0.464,0.461,0.4
208,0.4009,2025-09-22 23:36:24,tdmpc2,early,train,2,936.1,0.464,0.48,0.461,0.412
209,0.40252999999999994,2025-09-22 23:36:25,tdmpc2,early,train,2,942.47,0.469,0.482,0.462,0.414
210,0.39294,2025-09-22 23:36:26,tdmpc2,early,train,2,933.06,0.456,0.473,0.462,0.408
211,0.3875800000000001,2025-09-22 23:36:27,tdmpc2,early,train,2,938.42,0.456,0.474,0.462,0.408
212,0.44101,2025-09-22 23:36:28,tdmpc2,early,train,2,922.99,0.482,0.491,0.462,0.42
213,0.3916,2025-09-22 23:36:29,tdmpc2,early,train,2,943.4,0.462,0.478,0.462,0.411
214,0.4288200000000001,2025-09-22 23:36:30,tdmpc2,early,train,2,932.18,0.48,0.489,0.462,0.419
215,0.42479999999999996,2025-09-22 23:36:31,tdmpc2,early,train,2,926.2,0.473,0.485,0.462,0.416
216,0.39537000000000005,2025-09-22 23:36:32,tdmpc2,early,train,2,940.63,0.463,0.478,0.462,0.411
217,0.26166000000000006,2025-09-22 23:36:33,tdmpc2,early,train,2,976.34,0.397,0.437,0.46,0.381
