episode,reward,timestamp,agent,phase,mode,seed,latency_ms,energy_efficiency,task_scheduling_score,scalability_score,resource_allocation_score
189,0.42602999999999996,2025-09-26 13:51:46,hydra,final,train,0,921.97,0.453,0.791,0.457,0.438
190,0.34809,2025-09-26 13:51:47,hydra,final,train,0,946.91,0.418,0.754,0.457,0.42
191,0.20166,2025-09-26 13:51:48,hydra,final,train,0,983.34,0.345,0.679,0.456,0.384
192,0.30393000000000003,2025-09-26 13:51:49,hydra,final,train,0,1041.07,0.452,0.792,0.456,0.437
193,0.3972200000000001,2025-09-26 13:51:50,hydra,final,train,0,934.78,0.444,0.784,0.455,0.433
194,0.3621000000000001,2025-09-26 13:51:51,hydra,final,train,0,944.9,0.426,0.763,0.457,0.424
195,0.3881499999999999,2025-09-26 13:51:52,hydra,final,train,0,942.85,0.441,0.777,0.458,0.432
196,0.3840800000000001,2025-09-26 13:51:53,hydra,final,train,0,955.92,0.448,0.785,0.457,0.435
197,0.37686,2025-09-26 13:51:54,hydra,final,train,0,948.14,0.438,0.775,0.457,0.43
198,0.4188300000000001,2025-09-26 13:51:55,hydra,final,train,0,925.17,0.45,0.788,0.457,0.437
199,0.43423000000000006,2025-09-26 13:51:56,hydra,final,train,0,931.77,0.465,0.803,0.457,0.444
200,0.41156,2025-09-26 13:51:57,hydra,final,train,0,925.44,0.446,0.784,0.457,0.434
201,0.35044999999999993,2025-09-26 13:51:57,hydra,final,train,0,938.55,0.414,0.751,0.457,0.418
202,0.39662000000000003,2025-09-26 13:51:58,hydra,final,train,0,927.38,0.438,0.776,0.456,0.43
203,0.41108000000000006,2025-09-26 13:51:59,hydra,final,train,0,923.92,0.445,0.783,0.456,0.434
204,0.35421000000000014,2025-09-26 13:52:00,hydra,final,train,0,952.79,0.426,0.763,0.457,0.424
205,0.21254000000000006,2025-09-26 13:52:01,hydra,final,train,0,1144.46,0.459,0.797,0.457,0.441
206,0.4173400000000001,2025-09-26 13:52:02,hydra,final,train,0,927.66,0.451,0.788,0.457,0.437
207,0.40776000000000007,2025-09-26 13:52:03,hydra,final,train,0,934.24,0.449,0.787,0.457,0.436
208,0.41577000000000003,2025-09-26 13:52:04,hydra,final,train,0,931.23,0.452,0.791,0.457,0.438
209,0.41582000000000013,2025-09-26 13:52:05,hydra,final,train,0,930.18,0.452,0.79,0.457,0.437
210,0.4323200000000001,2025-09-26 13:52:06,hydra,final,train,0,924.68,0.459,0.797,0.457,0.441
211,0.4150700000000001,2025-09-26 13:52:07,hydra,final,train,0,924.93,0.448,0.785,0.457,0.435
212,0.33859000000000006,2025-09-26 13:52:08,hydra,final,train,0,948.41,0.413,0.749,0.456,0.418
213,0.40531,2025-09-26 13:52:09,hydra,final,train,0,930.69,0.446,0.785,0.456,0.434
214,0.3796299999999999,2025-09-26 13:52:10,hydra,final,train,0,952.37,0.443,0.781,0.456,0.433
215,0.39144000000000007,2025-09-26 13:52:11,hydra,final,train,0,938.56,0.44,0.777,0.458,0.432
216,0.40729999999999994,2025-09-26 13:52:12,hydra,final,train,0,934.7,0.449,0.786,0.457,0.436
217,0.4117100000000001,2025-09-26 13:52:13,hydra,final,train,0,928.29,0.448,0.785,0.457,0.435
218,0.4278600000000001,2025-09-26 13:52:14,hydra,final,train,0,924.14,0.456,0.794,0.457,0.439
219,0.42316000000000004,2025-09-26 13:52:14,hydra,final,train,0,924.84,0.453,0.791,0.457,0.438
220,0.2746900000000001,2025-09-26 13:52:16,hydra,final,train,0,1037.31,0.429,0.766,0.457,0.426
221,0.4117100000000001,2025-09-26 13:52:16,hydra,final,train,0,930.29,0.449,0.788,0.457,0.436
222,0.41704,2025-09-26 13:52:17,hydra,final,train,0,923.96,0.448,0.786,0.457,0.436
223,0.33895,2025-09-26 13:52:18,hydra,final,train,0,948.05,0.413,0.751,0.456,0.418
224,0.38377,2025-09-26 13:52:19,hydra,final,train,0,930.23,0.431,0.77,0.456,0.427
225,0.3706400000000001,2025-09-26 13:52:20,hydra,final,train,0,947.36,0.433,0.77,0.457,0.428
226,0.40614,2025-09-26 13:52:21,hydra,final,train,0,931.86,0.446,0.784,0.457,0.435
227,0.39933,2025-09-26 13:52:22,hydra,final,train,0,927.67,0.439,0.777,0.457,0.431
228,0.39620000000000005,2025-09-26 13:52:23,hydra,final,train,0,927.8,0.437,0.775,0.457,0.43
229,0.3850100000000001,2025-09-26 13:52:24,hydra,final,train,0,938.99,0.437,0.774,0.457,0.43
230,0.38570000000000015,2025-09-26 13:52:25,hydra,final,train,0,938.3,0.437,0.774,0.457,0.43
231,0.41231,2025-09-26 13:52:26,hydra,final,train,0,927.69,0.448,0.785,0.457,0.435
232,0.18957000000000002,2025-09-26 13:52:27,hydra,final,train,0,1146.43,0.445,0.784,0.457,0.434
233,0.31383000000000005,2025-09-26 13:52:28,hydra,final,train,0,962.17,0.406,0.744,0.456,0.414
234,0.38085,2025-09-26 13:52:29,hydra,final,train,0,941.15,0.436,0.775,0.456,0.43
235,0.40053999999999995,2025-09-26 13:52:30,hydra,final,train,0,933.46,0.445,0.785,0.455,0.434
236,0.36917,2025-09-26 13:52:31,hydra,final,train,0,933.83,0.424,0.762,0.456,0.423
237,0.4129500000000001,2025-09-26 13:52:32,hydra,final,train,0,933.05,0.452,0.791,0.457,0.437
238,0.39549000000000006,2025-09-26 13:52:33,hydra,final,train,0,931.51,0.44,0.778,0.456,0.431
239,0.38764999999999994,2025-09-26 13:52:34,hydra,final,train,0,964.35,0.456,0.795,0.457,0.439
240,0.42750000000000005,2025-09-26 13:52:34,hydra,final,train,0,930.5,0.46,0.799,0.457,0.441
241,0.42217999999999994,2025-09-26 13:52:35,hydra,final,train,0,923.82,0.452,0.79,0.457,0.437
242,0.42229,2025-09-26 13:52:36,hydra,final,train,0,936.71,0.46,0.799,0.457,0.442
243,0.3855800000000001,2025-09-26 13:52:37,hydra,final,train,0,931.42,0.432,0.77,0.457,0.428
244,0.3045700000000001,2025-09-26 13:52:38,hydra,final,train,0,967.43,0.404,0.742,0.455,0.413
245,0.38501,2025-09-26 13:52:39,hydra,final,train,0,936.99,0.437,0.777,0.455,0.43
246,0.37403999999999993,2025-09-26 13:52:40,hydra,final,train,0,939.96,0.431,0.769,0.456,0.427
247,0.3861900000000001,2025-09-26 13:52:41,hydra,final,train,0,935.81,0.436,0.774,0.456,0.43
248,0.40735000000000005,2025-09-26 13:52:42,hydra,final,train,0,924.65,0.443,0.781,0.456,0.433
